chrBase	chr	base	strand	coverage	freqC	freqT
1.34103959	1	34103959	R	202	31.19	68.81
1.34113255	1	34113255	F	158	81.01	18.99
1.34113503	1	34113503	R	70	91.43	8.57
1.34114494	1	34114494	F	90	87.78	12.22
1.34114681	1	34114681	R	102	97.06	2.94
1.34114693	1	34114693	R	100	89.00	11.00
1.34114710	1	34114710	R	103	93.20	6.80
1.34116121	1	34116121	F	75	49.33	50.67
1.34116133	1	34116133	F	75	65.33	34.67
1.34116139	1	34116139	F	74	85.14	14.86
1.34116159	1	34116159	F	72	63.89	36.11
1.34116508	1	34116508	F	159	28.30	71.70
1.34116544	1	34116544	F	148	49.32	50.68
1.34116598	1	34116598	F	163	65.64	34.36
1.34116639	1	34116639	F	163	32.52	67.48
1.34116493	1	34116493	R	67	43.28	56.72
1.34116503	1	34116503	R	67	46.27	53.73
1.34116509	1	34116509	R	69	31.88	68.12
1.34116599	1	34116599	R	189	60.32	39.68
1.34116640	1	34116640	R	119	41.18	58.82
1.34116650	1	34116650	R	120	69.17	30.83
1.34119245	1	34119245	F	87	100.00	0.00
1.34119264	1	34119264	F	86	94.19	5.81
1.34119271	1	34119271	F	87	95.40	4.60
1.34121202	1	34121202	F	210	33.33	66.67
1.34121433	1	34121433	F	276	24.64	75.36
1.34121581	1	34121581	F	196	39.80	60.20
1.34121603	1	34121603	F	194	41.24	58.76
1.34121611	1	34121611	F	193	39.38	60.62
1.34121621	1	34121621	F	195	37.95	62.05
1.34121723	1	34121723	F	265	43.40	56.60
1.34121779	1	34121779	F	96	41.67	58.33
1.34121784	1	34121784	F	95	38.95	61.05
1.34121816	1	34121816	F	79	40.51	59.49
1.34121434	1	34121434	R	112	16.07	83.93
1.34121545	1	34121545	R	234	27.78	72.22
1.34121550	1	34121550	R	241	28.63	71.37
1.34121565	1	34121565	R	239	43.10	56.90
1.34121582	1	34121582	R	243	40.74	59.26
1.34121682	1	34121682	R	125	47.20	52.80
1.34121724	1	34121724	R	130	47.69	52.31
1.34121775	1	34121775	R	159	54.09	45.91
1.34121780	1	34121780	R	160	55.00	45.00
1.34121817	1	34121817	R	95	53.68	46.32
1.34121856	1	34121856	R	97	52.58	47.42
1.34139608	1	34139608	F	202	76.73	23.27
1.34139666	1	34139666	F	14	64.29	35.71
1.34139681	1	34139681	F	14	71.43	28.57
1.34139690	1	34139690	F	157	71.34	28.66
1.34139667	1	34139667	R	169	43.20	56.80
1.34139800	1	34139800	R	104	91.35	8.65
1.34139824	1	34139824	R	105	90.48	9.52
1.34148091	1	34148091	F	180	72.78	27.22
1.34148132	1	34148132	F	166	66.87	33.13
1.34148133	1	34148133	R	215	66.51	33.49
1.34148163	1	34148163	R	217	49.77	50.23
1.34152204	1	34152204	F	185	97.30	2.70
1.34152345	1	34152345	F	163	93.87	6.13
1.34152369	1	34152369	F	161	88.82	11.18
1.34152380	1	34152380	F	161	94.41	5.59
1.34152346	1	34152346	R	157	98.73	1.27
1.34152418	1	34152418	R	114	93.86	6.14
1.34152421	1	34152421	R	115	80.87	19.13
1.34152432	1	34152432	R	118	98.31	1.69
1.34152969	1	34152969	F	122	78.69	21.31
1.34153238	1	34153238	R	72	100.00	0.00
1.34156742	1	34156742	F	109	93.58	6.42
1.34156752	1	34156752	F	104	99.04	0.96
1.34156893	1	34156893	R	137	94.89	5.11
1.34156898	1	34156898	R	139	83.45	16.55
1.34156930	1	34156930	R	142	94.37	5.63
1.34160856	1	34160856	F	109	74.31	25.69
1.34160871	1	34160871	F	108	93.52	6.48
1.34160882	1	34160882	F	108	74.07	25.93
1.34161057	1	34161057	F	10	50.00	50.00
1.34161088	1	34161088	F	10	100.00	0.00
1.34161024	1	34161024	R	132	75.00	25.00
1.34161058	1	34161058	R	133	81.95	18.05
1.34163237	1	34163237	F	19	78.95	21.05
1.34163250	1	34163250	F	19	84.21	15.79
1.34172188	1	34172188	R	11	100.00	0.00
1.34177888	1	34177888	F	148	87.84	12.16
1.34177943	1	34177943	F	72	93.06	6.94
1.34177948	1	34177948	F	72	79.17	20.83
1.34177962	1	34177962	F	71	98.59	1.41
1.34177978	1	34177978	F	71	83.10	16.90
1.34177981	1	34177981	F	70	100.00	0.00
1.34177944	1	34177944	R	162	93.21	6.79
1.34178143	1	34178143	R	56	87.50	12.50
1.34178149	1	34178149	R	61	93.44	6.56
1.34178157	1	34178157	R	62	46.77	53.23
1.34178160	1	34178160	R	62	88.71	11.29
1.34178165	1	34178165	R	64	78.12	21.88
1.34178167	1	34178167	R	64	84.38	15.62
1.34178184	1	34178184	R	65	90.77	9.23
1.34178193	1	34178193	R	66	92.42	7.58
1.34179812	1	34179812	F	86	91.86	8.14
1.34179816	1	34179816	F	86	100.00	0.00
1.34179826	1	34179826	F	86	90.70	9.30
1.34179828	1	34179828	F	84	98.81	1.19
1.34179851	1	34179851	F	86	77.91	22.09
1.34179904	1	34179904	R	56	94.64	5.36
1.34179908	1	34179908	R	58	81.03	18.97
1.34179936	1	34179936	R	60	88.33	11.67
1.34189333	1	34189333	F	48	81.25	18.75
1.34189357	1	34189357	F	48	81.25	18.75
1.34189375	1	34189375	F	47	82.98	17.02
1.34189507	1	34189507	R	64	82.81	17.19
1.34189550	1	34189550	R	63	80.95	19.05
1.34192247	1	34192247	F	178	97.19	2.81
1.34192282	1	34192282	F	172	81.40	18.60
1.34192283	1	34192283	R	194	91.75	8.25
1.34192315	1	34192315	R	211	76.78	23.22
1.34198844	1	34198844	F	152	94.74	5.26
1.34198870	1	34198870	F	153	78.43	21.57
1.34198935	1	34198935	R	148	91.22	8.78
1.34198962	1	34198962	R	149	97.32	2.68
1.34199583	1	34199583	R	10	100.00	0.00
1.34202525	1	34202525	F	103	91.26	8.74
1.34202540	1	34202540	F	103	92.23	7.77
1.34202565	1	34202565	F	104	94.23	5.77
1.34202779	1	34202779	F	85	82.35	17.65
1.34202806	1	34202806	F	83	77.11	22.89
1.34202765	1	34202765	R	78	74.36	25.64
1.34202780	1	34202780	R	78	87.18	12.82
1.34202909	1	34202909	R	140	84.29	15.71
1.34202920	1	34202920	R	141	82.98	17.02
1.34225396	1	34225396	F	111	76.58	23.42
1.34225533	1	34225533	F	53	83.02	16.98
1.34225561	1	34225561	F	54	100.00	0.00
1.34225498	1	34225498	R	84	67.86	32.14
1.34225527	1	34225527	R	86	95.35	4.65
1.34225534	1	34225534	R	86	97.67	2.33
1.34225785	1	34225785	R	24	91.67	8.33
1.34225800	1	34225800	R	24	100.00	0.00
1.34228867	1	34228867	F	101	89.11	10.89
1.34228906	1	34228906	F	100	90.00	10.00
1.34228857	1	34228857	R	10	100.00	0.00
1.34228868	1	34228868	R	12	100.00	0.00
1.34229074	1	34229074	R	111	62.16	37.84
1.34236384	1	34236384	F	51	0.00	100.00
1.34236389	1	34236389	F	52	0.00	100.00
1.34236399	1	34236399	F	52	0.00	100.00
1.34236609	1	34236609	F	173	0.58	99.42
1.34236626	1	34236626	F	168	1.19	98.81
1.34236628	1	34236628	F	168	1.79	98.21
1.34236634	1	34236634	F	174	1.72	98.28
1.34236642	1	34236642	F	172	0.58	99.42
1.34236645	1	34236645	F	170	0.00	100.00
1.34236652	1	34236652	F	168	0.60	99.40
1.34236659	1	34236659	F	246	0.00	100.00
1.34236662	1	34236662	F	80	0.00	100.00
1.34236668	1	34236668	F	77	7.79	92.21
1.34236672	1	34236672	F	84	0.00	100.00
1.34236683	1	34236683	F	189	3.17	96.83
1.34236697	1	34236697	F	180	5.56	94.44
1.34236746	1	34236746	F	348	1.44	98.56
1.34236764	1	34236764	F	352	6.82	93.18
1.34236573	1	34236573	R	70	0.00	100.00
1.34236581	1	34236581	R	70	0.00	100.00
1.34236586	1	34236586	R	68	0.00	100.00
1.34236591	1	34236591	R	67	0.00	100.00
1.34236601	1	34236601	R	68	0.00	100.00
1.34236607	1	34236607	R	64	0.00	100.00
1.34236610	1	34236610	R	193	2.07	97.93
1.34236627	1	34236627	R	133	3.01	96.99
1.34236629	1	34236629	R	136	2.21	97.79
1.34236635	1	34236635	R	129	6.20	93.80
1.34236643	1	34236643	R	141	1.42	98.58
1.34236646	1	34236646	R	135	1.48	98.52
1.34236653	1	34236653	R	142	0.70	99.30
1.34236660	1	34236660	R	138	1.45	98.55
1.34236698	1	34236698	R	213	4.23	95.77
1.34236736	1	34236736	R	208	1.44	98.56
1.34236747	1	34236747	R	218	3.21	96.79
1.34236904	1	34236904	R	201	4.98	95.02
1.34237306	1	34237306	F	10	30.00	70.00
1.34237766	1	34237766	F	87	31.03	68.97
1.34237807	1	34237807	R	80	42.50	57.50
1.34238866	1	34238866	F	13	92.31	7.69
1.34239875	1	34239875	F	187	81.28	18.72
1.34239903	1	34239903	F	191	49.21	50.79
1.34239912	1	34239912	F	199	81.41	18.59
1.34239915	1	34239915	F	199	72.36	27.64
1.34239931	1	34239931	F	13	53.85	46.15
1.34240071	1	34240071	F	258	42.25	57.75
1.34240110	1	34240110	F	258	37.98	62.02
1.34240042	1	34240042	R	223	70.40	29.60
1.34240072	1	34240072	R	227	42.73	57.27
1.34240119	1	34240119	R	30	0.00	100.00
1.34240163	1	34240163	R	216	32.41	67.59
1.34243375	1	34243375	R	48	97.92	2.08
1.34243379	1	34243379	R	50	92.00	8.00
1.34251329	1	34251329	F	257	25.29	74.71
1.34251382	1	34251382	R	150	52.00	48.00
1.34251411	1	34251411	R	153	64.05	35.95
1.34251416	1	34251416	R	154	38.31	61.69
1.34251963	1	34251963	R	136	77.94	22.06
1.34252013	1	34252013	R	138	85.51	14.49
1.34252778	1	34252778	F	133	87.97	12.03
1.34252781	1	34252781	F	133	80.45	19.55
1.34252793	1	34252793	F	131	83.21	16.79
1.34252822	1	34252822	F	130	59.23	40.77
1.34253025	1	34253025	F	214	97.66	2.34
1.34253028	1	34253028	F	214	97.66	2.34
1.34253039	1	34253039	F	211	83.89	16.11
1.34252991	1	34252991	R	50	80.00	20.00
1.34252994	1	34252994	R	50	78.00	22.00
1.34253026	1	34253026	R	50	94.00	6.00
1.34253127	1	34253127	R	129	85.27	14.73
1.34253131	1	34253131	R	126	74.60	25.40
1.34253153	1	34253153	R	127	39.37	60.63
1.34253156	1	34253156	R	127	96.06	3.94
1.34254890	1	34254890	F	138	94.93	5.07
1.34255026	1	34255026	R	67	74.63	25.37
1.34255064	1	34255064	R	74	63.51	36.49
1.34255626	1	34255626	F	121	95.04	4.96
1.34255731	1	34255731	R	206	80.58	19.42
1.34255748	1	34255748	R	207	90.82	9.18
1.34257938	1	34257938	F	23	91.30	8.70
1.34257968	1	34257968	F	191	95.29	4.71
1.34257969	1	34257969	R	19	100.00	0.00
1.34258025	1	34258025	R	125	92.00	8.00
1.34258191	1	34258191	R	10	60.00	40.00
1.34263231	1	34263231	F	178	97.75	2.25
1.34263246	1	34263246	F	174	97.70	2.30
1.34263380	1	34263380	R	264	97.73	2.27
1.34263391	1	34263391	R	260	96.92	3.08
1.34263398	1	34263398	R	272	97.06	2.94
1.34263429	1	34263429	R	273	95.97	4.03
1.34264792	1	34264792	F	157	82.17	17.83
1.34264827	1	34264827	F	153	84.31	15.69
1.34264842	1	34264842	F	148	87.84	12.16
1.34264843	1	34264843	R	99	88.89	11.11
1.34264863	1	34264863	R	111	92.79	7.21
1.34264866	1	34264866	R	119	78.99	21.01
1.34264885	1	34264885	R	118	85.59	14.41
1.34264914	1	34264914	R	15	93.33	6.67
1.34272660	1	34272660	F	21	100.00	0.00
1.34272695	1	34272695	R	15	100.00	0.00
1.34276332	1	34276332	F	153	92.16	7.84
1.34276344	1	34276344	F	153	92.16	7.84
1.34276372	1	34276372	F	144	91.67	8.33
1.34276395	1	34276395	F	226	92.48	7.52
1.34276427	1	34276427	F	225	96.00	4.00
1.34276373	1	34276373	R	136	97.79	2.21
1.34276396	1	34276396	R	139	96.40	3.60
1.34276607	1	34276607	R	70	100.00	0.00
1.34279537	1	34279537	F	116	88.79	11.21
1.34279789	1	34279789	R	28	100.00	0.00
1.34279803	1	34279803	R	29	96.55	3.45
1.34284022	1	34284022	F	10	100.00	0.00
1.34284056	1	34284056	F	10	100.00	0.00
1.34289255	1	34289255	F	216	68.98	31.02
1.34289301	1	34289301	F	217	74.19	25.81
1.34289405	1	34289405	F	148	81.76	18.24
1.34289378	1	34289378	R	167	48.50	51.50
1.34289394	1	34289394	R	165	87.88	12.12
1.34289406	1	34289406	R	169	83.43	16.57
1.34289575	1	34289575	R	136	75.00	25.00
1.34291658	1	34291658	F	213	93.90	6.10
1.34291674	1	34291674	F	210	93.81	6.19
1.34291737	1	34291737	F	245	85.71	14.29
1.34291755	1	34291755	F	242	92.56	7.44
1.34291772	1	34291772	F	234	93.59	6.41
1.34291738	1	34291738	R	231	97.40	2.60
1.34291873	1	34291873	R	247	83.81	16.19
1.34291892	1	34291892	R	252	84.92	15.08
1.34291908	1	34291908	R	252	84.13	15.87
1.34291913	1	34291913	R	254	90.94	9.06
1.34297070	1	34297070	F	136	73.53	26.47
1.34297203	1	34297203	F	125	91.20	8.80
1.34297228	1	34297228	F	122	91.80	8.20
1.34297253	1	34297253	F	117	90.60	9.40
1.34297190	1	34297190	R	130	91.54	8.46
1.34297204	1	34297204	R	132	86.36	13.64
1.34297426	1	34297426	R	105	90.48	9.52
1.34297451	1	34297451	R	103	84.47	15.53
1.34301694	1	34301694	F	115	86.09	13.91
1.34301704	1	34301704	F	117	82.91	17.09
1.34301821	1	34301821	R	173	97.69	2.31
1.34301837	1	34301837	R	176	100.00	0.00
1.34302201	1	34302201	F	106	100.00	0.00
1.34302406	1	34302406	R	129	93.80	6.20
1.34302429	1	34302429	R	133	98.50	1.50
1.34303004	1	34303004	F	19	94.74	5.26
1.34303017	1	34303017	F	19	100.00	0.00
1.34303289	1	34303289	R	67	95.52	4.48
1.34306385	1	34306385	F	130	97.69	2.31
1.34306417	1	34306417	F	129	87.60	12.40
1.34306563	1	34306563	F	11	90.91	9.09
1.34306518	1	34306518	R	210	92.86	7.14
1.34306556	1	34306556	R	214	84.58	15.42
1.34306564	1	34306564	R	216	81.94	18.06
1.34377749	1	34377749	F	85	85.88	14.12
1.34377775	1	34377775	F	87	72.41	27.59
1.34377786	1	34377786	F	87	90.80	9.20
1.34377818	1	34377818	F	49	83.67	16.33
1.34377833	1	34377833	F	51	88.24	11.76
1.34377776	1	34377776	R	108	74.07	25.93
1.34377787	1	34377787	R	107	86.92	13.08
1.34377819	1	34377819	R	109	79.82	20.18
1.34378052	1	34378052	R	47	72.34	27.66
1.34378065	1	34378065	R	49	77.55	22.45
1.34378907	1	34378907	F	25	88.00	12.00
1.34379164	1	34379164	F	146	78.08	21.92
1.34379288	1	34379288	F	10	100.00	0.00
1.34379300	1	34379300	F	202	96.04	3.96
1.34379304	1	34379304	F	199	90.95	9.05
1.34379343	1	34379343	F	195	91.28	8.72
1.34379165	1	34379165	R	56	57.14	42.86
1.34379289	1	34379289	R	146	95.89	4.11
1.34379301	1	34379301	R	148	93.24	6.76
1.34379472	1	34379472	R	164	94.51	5.49
1.34379480	1	34379480	R	164	94.51	5.49
1.34388143	1	34388143	F	282	66.31	33.69
1.34388314	1	34388314	F	207	67.63	32.37
1.34388266	1	34388266	R	307	57.65	42.35
1.34388315	1	34388315	R	318	54.09	45.91
1.34388514	1	34388514	R	246	95.93	4.07
1.34399057	1	34399057	R	11	36.36	63.64
1.34399076	1	34399076	R	11	100.00	0.00
1.34418231	1	34418231	F	100	98.00	2.00
1.34418260	1	34418260	F	98	94.90	5.10
1.34418279	1	34418279	F	91	93.41	6.59
1.34418261	1	34418261	R	70	92.86	7.14
1.34418280	1	34418280	R	73	91.78	8.22
1.34418284	1	34418284	R	78	100.00	0.00
1.34428413	1	34428413	F	154	78.57	21.43
1.34428636	1	34428636	R	190	95.26	4.74
1.34428799	1	34428799	R	10	100.00	0.00
1.34432984	1	34432984	F	26	23.08	76.92
1.34433001	1	34433001	F	26	7.69	92.31
1.34433008	1	34433008	F	23	21.74	78.26
1.34433011	1	34433011	F	217	8.76	91.24
1.34433016	1	34433016	F	218	13.76	86.24
1.34433025	1	34433025	F	217	13.36	86.64
1.34433040	1	34433040	F	219	4.11	95.89
1.34433049	1	34433049	F	204	10.78	89.22
1.34433060	1	34433060	F	216	5.56	94.44
1.34433095	1	34433095	F	172	12.79	87.21
1.34433110	1	34433110	F	171	10.53	89.47
1.34433115	1	34433115	F	173	12.14	87.86
1.34433143	1	34433143	F	272	12.50	87.50
1.34433002	1	34433002	R	19	26.32	73.68
1.34433009	1	34433009	R	19	10.53	89.47
1.34433012	1	34433012	R	18	22.22	77.78
1.34433050	1	34433050	R	237	10.13	89.87
1.34433061	1	34433061	R	241	5.39	94.61
1.34433096	1	34433096	R	240	7.92	92.08
1.34433111	1	34433111	R	156	8.97	91.03
1.34433116	1	34433116	R	157	7.64	92.36
1.34433144	1	34433144	R	156	9.62	90.38
1.34433241	1	34433241	R	204	5.39	94.61
1.34433265	1	34433265	R	211	16.11	83.89
1.34433268	1	34433268	R	205	9.27	90.73
1.34433273	1	34433273	R	211	10.90	89.10
1.34433291	1	34433291	R	211	11.37	88.63
1.34433895	1	34433895	F	39	0.00	100.00
1.34434180	1	34434180	F	185	0.54	99.46
1.34434351	1	34434351	F	57	0.00	100.00
1.34434356	1	34434356	F	54	5.56	94.44
1.34434359	1	34434359	F	53	7.55	92.45
1.34434376	1	34434376	F	54	5.56	94.44
1.34434181	1	34434181	R	16	0.00	100.00
1.34434340	1	34434340	R	196	6.12	93.88
1.34434352	1	34434352	R	193	3.11	96.89
1.34434470	1	34434470	R	274	1.46	98.54
1.34434889	1	34434889	F	115	1.74	98.26
1.34434924	1	34434924	F	110	0.00	100.00
1.34434936	1	34434936	F	113	0.00	100.00
1.34434840	1	34434840	R	185	1.62	98.38
1.34434868	1	34434868	R	184	1.63	98.37
1.34434890	1	34434890	R	192	0.00	100.00
1.34434977	1	34434977	R	233	0.86	99.14
1.34434997	1	34434997	R	255	1.18	98.82
1.34435005	1	34435005	R	245	0.82	99.18
1.34435011	1	34435011	R	252	0.79	99.21
1.34435506	1	34435506	F	180	55.56	44.44
1.34435601	1	34435601	R	111	57.66	42.34
1.34435625	1	34435625	R	116	50.86	49.14
1.34435647	1	34435647	R	116	68.97	31.03
1.34439364	1	34439364	F	11	0.00	100.00
1.34439499	1	34439499	F	325	0.00	100.00
1.34439525	1	34439525	F	319	0.00	100.00
1.34439527	1	34439527	F	317	0.00	100.00
1.34439535	1	34439535	F	310	0.00	100.00
1.34439544	1	34439544	F	303	0.00	100.00
1.34439664	1	34439664	F	251	0.00	100.00
1.34439673	1	34439673	F	249	0.40	99.60
1.34439679	1	34439679	F	248	0.00	100.00
1.34439697	1	34439697	F	248	0.00	100.00
1.34439710	1	34439710	F	249	0.00	100.00
1.34439726	1	34439726	F	221	0.45	99.55
1.34439746	1	34439746	F	226	0.00	100.00
1.34439765	1	34439765	F	221	0.00	100.00
1.34439768	1	34439768	F	224	0.00	100.00
1.34439809	1	34439809	F	49	0.00	100.00
1.34439821	1	34439821	F	49	0.00	100.00
1.34439856	1	34439856	F	46	0.00	100.00
1.34439634	1	34439634	R	277	1.81	98.19
1.34439665	1	34439665	R	287	0.00	100.00
1.34439680	1	34439680	R	312	0.00	100.00
1.34439698	1	34439698	R	317	0.00	100.00
1.34439711	1	34439711	R	314	0.00	100.00
1.34439727	1	34439727	R	314	0.00	100.00
1.34439766	1	34439766	R	205	0.00	100.00
1.34439769	1	34439769	R	170	0.00	100.00
1.34439783	1	34439783	R	196	0.00	100.00
1.34439810	1	34439810	R	208	0.00	100.00
1.34440045	1	34440045	R	28	0.00	100.00
1.34440048	1	34440048	R	28	0.00	100.00
1.34440057	1	34440057	R	26	0.00	100.00
1.34440063	1	34440063	R	26	0.00	100.00
1.34440066	1	34440066	R	27	0.00	100.00
1.34440068	1	34440068	R	29	0.00	100.00
1.34440081	1	34440081	R	29	0.00	100.00
1.34440090	1	34440090	R	28	0.00	100.00
1.34443415	1	34443415	F	46	80.43	19.57
1.34443650	1	34443650	R	44	72.73	27.27
1.34443659	1	34443659	R	43	100.00	0.00
1.34443684	1	34443684	R	44	100.00	0.00
1.34443695	1	34443695	R	44	100.00	0.00
1.34459493	1	34459493	F	124	0.00	100.00
1.34459500	1	34459500	F	122	0.00	100.00
1.34459512	1	34459512	F	119	0.00	100.00
1.34459725	1	34459725	F	238	0.00	100.00
1.34459761	1	34459761	F	240	0.00	100.00
1.34459884	1	34459884	F	185	0.54	99.46
1.34459901	1	34459901	F	188	0.00	100.00
1.34459905	1	34459905	F	187	0.53	99.47
1.34459916	1	34459916	F	177	0.00	100.00
1.34460013	1	34460013	F	12	0.00	100.00
1.34460018	1	34460018	F	10	0.00	100.00
1.34460038	1	34460038	F	12	0.00	100.00
1.34460172	1	34460172	F	189	0.53	99.47
1.34460192	1	34460192	F	169	0.00	100.00
1.34460198	1	34460198	F	188	0.00	100.00
1.34460207	1	34460207	F	192	0.52	99.48
1.34460210	1	34460210	F	188	0.00	100.00
1.34460255	1	34460255	F	273	2.20	97.80
1.34459677	1	34459677	R	197	0.00	100.00
1.34459681	1	34459681	R	198	0.00	100.00
1.34459707	1	34459707	R	200	0.00	100.00
1.34459726	1	34459726	R	199	0.00	100.00
1.34459831	1	34459831	R	252	0.00	100.00
1.34459838	1	34459838	R	270	0.00	100.00
1.34459876	1	34459876	R	269	0.00	100.00
1.34459964	1	34459964	R	213	0.00	100.00
1.34460014	1	34460014	R	218	0.00	100.00
1.34460159	1	34460159	R	337	1.48	98.52
1.34460165	1	34460165	R	335	1.49	98.51
1.34460173	1	34460173	R	336	0.00	100.00
1.34460208	1	34460208	R	179	2.23	97.77
1.34460211	1	34460211	R	195	0.00	100.00
1.34460234	1	34460234	R	196	0.51	99.49
1.34460243	1	34460243	R	204	0.00	100.00
1.34460256	1	34460256	R	204	2.94	97.06
1.34460448	1	34460448	R	260	5.38	94.62
1.34464024	1	34464024	F	217	81.57	18.43
1.34464040	1	34464040	F	213	68.54	31.46
1.34464124	1	34464124	R	197	76.65	23.35
1.34472852	1	34472852	F	213	0.47	99.53
1.34472858	1	34472858	F	215	0.47	99.53
1.34472860	1	34472860	F	207	1.45	98.55
1.34472864	1	34472864	F	199	1.01	98.99
1.34472876	1	34472876	F	212	0.00	100.00
1.34472885	1	34472885	F	215	0.00	100.00
1.34472921	1	34472921	F	209	0.96	99.04
1.34472933	1	34472933	F	215	0.00	100.00
1.34472940	1	34472940	F	213	0.00	100.00
1.34472954	1	34472954	F	215	0.00	100.00
1.34472962	1	34472962	F	212	0.00	100.00
1.34472965	1	34472965	F	215	0.00	100.00
1.34473357	1	34473357	F	140	5.00	95.00
1.34473372	1	34473372	F	141	7.09	92.91
1.34472877	1	34472877	R	185	0.00	100.00
1.34472886	1	34472886	R	189	0.00	100.00
1.34472909	1	34472909	R	185	0.00	100.00
1.34472918	1	34472918	R	187	0.00	100.00
1.34472922	1	34472922	R	188	1.06	98.94
1.34472941	1	34472941	R	242	0.00	100.00
1.34472955	1	34472955	R	246	0.00	100.00
1.34472963	1	34472963	R	230	0.87	99.13
1.34472966	1	34472966	R	247	0.00	100.00
1.34472986	1	34472986	R	244	2.05	97.95
1.34473591	1	34473591	R	90	88.89	11.11
1.34473596	1	34473596	R	90	80.00	20.00
1.34473615	1	34473615	R	90	58.89	41.11
1.34475309	1	34475309	R	10	100.00	0.00
1.34496422	1	34496422	F	58	93.10	6.90
1.34496640	1	34496640	F	21	100.00	0.00
1.34496656	1	34496656	F	20	75.00	25.00
1.34496641	1	34496641	R	227	91.19	8.81
1.34498488	1	34498488	F	74	89.19	10.81
1.34498498	1	34498498	F	70	91.43	8.57
1.34498613	1	34498613	F	10	70.00	30.00
1.34498588	1	34498588	R	102	96.08	3.92
1.34498597	1	34498597	R	100	88.00	12.00
1.34498614	1	34498614	R	101	84.16	15.84
1.34500038	1	34500038	F	178	85.96	14.04
1.34500087	1	34500087	R	124	83.87	16.13
1.34504495	1	34504495	F	44	79.55	20.45
1.34504530	1	34504530	R	53	30.19	69.81
1.34505737	1	34505737	R	95	60.00	40.00
1.34505743	1	34505743	R	98	63.27	36.73
1.34505760	1	34505760	R	98	69.39	30.61
1.34516762	1	34516762	F	168	11.90	88.10
1.34516865	1	34516865	R	148	21.62	78.38
1.34516892	1	34516892	R	152	23.68	76.32
1.34520180	1	34520180	F	131	77.10	22.90
1.34536411	1	34536411	F	168	5.95	94.05
1.34536416	1	34536416	F	169	11.83	88.17
1.34536417	1	34536417	R	246	10.98	89.02
1.34536449	1	34536449	R	10	0.00	100.00
1.34536465	1	34536465	R	248	18.95	81.05
1.34538192	1	34538192	R	160	93.75	6.25
1.34538216	1	34538216	R	163	76.69	23.31
1.34538230	1	34538230	R	162	95.68	4.32
1.34554522	1	34554522	F	30	43.33	56.67
1.34554528	1	34554528	F	30	30.00	70.00
1.34554750	1	34554750	R	100	58.00	42.00
1.34554783	1	34554783	R	97	87.63	12.37
1.34560856	1	34560856	F	127	81.89	18.11
1.34560862	1	34560862	F	126	88.89	11.11
1.34560878	1	34560878	F	127	49.61	50.39
1.34560879	1	34560879	R	148	51.35	48.65
1.34560916	1	34560916	R	153	80.39	19.61
1.34579424	1	34579424	F	308	0.65	99.35
1.34579586	1	34579586	F	186	1.08	98.92
1.34579593	1	34579593	F	189	0.53	99.47
1.34579605	1	34579605	F	180	0.00	100.00
1.34579607	1	34579607	F	182	0.00	100.00
1.34579610	1	34579610	F	174	0.00	100.00
1.34579616	1	34579616	F	187	0.53	99.47
1.34579630	1	34579630	F	181	0.00	100.00
1.34579632	1	34579632	F	181	0.00	100.00
1.34579634	1	34579634	F	182	1.65	98.35
1.34579642	1	34579642	F	157	4.46	95.54
1.34579650	1	34579650	F	158	0.63	99.37
1.34579659	1	34579659	F	164	0.00	100.00
1.34579662	1	34579662	F	154	0.00	100.00
1.34579665	1	34579665	F	161	0.00	100.00
1.34579667	1	34579667	F	156	0.64	99.36
1.34579684	1	34579684	F	163	0.00	100.00
1.34579762	1	34579762	F	197	0.51	99.49
1.34579765	1	34579765	F	196	0.00	100.00
1.34579784	1	34579784	F	199	0.50	99.50
1.34579794	1	34579794	F	194	4.12	95.88
1.34579809	1	34579809	F	199	0.50	99.50
1.34579537	1	34579537	R	400	0.00	100.00
1.34579545	1	34579545	R	408	0.25	99.75
1.34579559	1	34579559	R	327	0.00	100.00
1.34579567	1	34579567	R	397	0.50	99.50
1.34579574	1	34579574	R	401	0.00	100.00
1.34579580	1	34579580	R	410	0.49	99.51
1.34579587	1	34579587	R	415	6.75	93.25
1.34579594	1	34579594	R	175	2.86	97.14
1.34579606	1	34579606	R	197	0.00	100.00
1.34579608	1	34579608	R	204	0.00	100.00
1.34579611	1	34579611	R	203	0.49	99.51
