length	gc
ENSG00000207617	81	0.54320987654321
ENSG00000207619	94	0.542553191489362
ENSG00000207620	90	0.433333333333333
ENSG00000207624	85	0.411764705882353
ENSG00000207625	84	0.55952380952381
ENSG00000207627	96	0.364583333333333
ENSG00000207628	97	0.298969072164948
ENSG00000207629	85	0.458823529411765
ENSG00000207630	110	0.490909090909091
ENSG00000207631	99	0.474747474747475
ENSG00000207633	84	0.523809523809524
ENSG00000207634	87	0.448275862068966
ENSG00000207637	96	0.53125
ENSG00000207638	81	0.530864197530864
ENSG00000207639	83	0.493975903614458
ENSG00000207641	74	0.445945945945946
ENSG00000207644	98	0.540816326530612
ENSG00000207645	84	0.523809523809524
ENSG00000207646	97	0.350515463917526
ENSG00000207647	90	0.466666666666667
ENSG00000207649	84	0.571428571428571
ENSG00000207650	97	0.371134020618557
ENSG00000207652	96	0.552083333333333
ENSG00000207653	94	0.425531914893617
ENSG00000207654	82	0.5
ENSG00000207656	84	0.476190476190476
ENSG00000207688	97	0.360824742268041
ENSG00000207689	97	0.329896907216495
ENSG00000207691	110	0.490909090909091
ENSG00000207692	97	0.45360824742268
ENSG00000207693	98	0.693877551020408
ENSG00000207695	84	0.488095238095238
ENSG00000207696	97	0.536082474226804
ENSG00000207697	99	0.434343434343434
ENSG00000207698	70	0.385714285714286
ENSG00000207699	87	0.471264367816092
ENSG00000207701	97	0.443298969072165
ENSG00000207702	110	0.590909090909091
ENSG00000207703	110	0.509090909090909
ENSG00000207704	97	0.329896907216495
ENSG00000207705	72	0.486111111111111
ENSG00000207706	87	0.413793103448276
ENSG00000207708	95	0.557894736842105
ENSG00000207711	85	0.470588235294118
ENSG00000207712	97	0.350515463917526
ENSG00000207713	68	0.558823529411765
ENSG00000207716	95	0.789473684210526
ENSG00000207717	96	0.53125
ENSG00000207719	98	0.520408163265306
ENSG00000207721	86	0.36046511627907
ENSG00000207722	61	0.459016393442623
ENSG00000207725	110	0.509090909090909
ENSG00000207726	96	0.541666666666667
ENSG00000207728	97	0.484536082474227
ENSG00000207729	95	0.273684210526316
ENSG00000207730	95	0.6
ENSG00000207731	124	0.419354838709677
ENSG00000207732	110	0.445454545454545
ENSG00000207734	87	0.425287356321839
ENSG00000207735	87	0.425287356321839
ENSG00000207736	98	0.622448979591837
ENSG00000207737	89	0.460674157303371
ENSG00000207738	87	0.448275862068966
ENSG00000207739	110	0.554545454545454
ENSG00000207741	97	0.350515463917526
ENSG00000207742	80	0.4125
ENSG00000207743	82	0.378048780487805
ENSG00000207744	110	0.4
ENSG00000207746	94	0.542553191489362
ENSG00000207749	63	0.380952380952381
ENSG00000207750	68	0.323529411764706
ENSG00000207752	71	0.507042253521127
ENSG00000207754	84	0.44047619047619
ENSG00000207755	100	0.29
ENSG00000207756	97	0.298969072164948
ENSG00000207757	80	0.6
ENSG00000207758	91	0.538461538461538
ENSG00000207759	110	0.418181818181818
ENSG00000207761	80	0.425
ENSG00000207762	84	0.416666666666667
ENSG00000207763	97	0.45360824742268
ENSG00000207766	94	0.319148936170213
ENSG00000207767	90	0.444444444444444
ENSG00000207768	86	0.581395348837209
ENSG00000207769	97	0.329896907216495
ENSG00000207773	97	0.54639175257732
ENSG00000207775	97	0.360824742268041
ENSG00000207776	96	0.614583333333333
ENSG00000207779	98	0.36734693877551
ENSG00000207780	94	0.638297872340426
ENSG00000207782	84	0.666666666666667
ENSG00000207784	97	0.474226804123711
ENSG00000207785	84	0.55952380952381
ENSG00000207788	87	0.425287356321839
ENSG00000207789	84	0.476190476190476
ENSG00000207797	109	0.651376146788991
ENSG00000207798	110	0.472727272727273
ENSG00000207799	90	0.444444444444444
ENSG00000207800	83	0.55421686746988
ENSG00000207803	85	0.470588235294118
ENSG00000207804	95	0.421052631578947
ENSG00000207805	76	0.605263157894737
ENSG00000207808	78	0.602564102564103
ENSG00000207810	84	0.392857142857143
ENSG00000207811	84	0.464285714285714
ENSG00000207813	83	0.44578313253012
ENSG00000207815	79	0.443037974683544
ENSG00000207816	109	0.495412844036697
ENSG00000207818	81	0.506172839506173
ENSG00000207820	106	0.415094339622642
ENSG00000207825	81	0.432098765432099
ENSG00000207826	77	0.727272727272727
ENSG00000207827	71	0.535211267605634
ENSG00000207837	67	0.447761194029851
ENSG00000207838	95	0.421052631578947
ENSG00000207839	96	0.729166666666667
ENSG00000207861	88	0.431818181818182
ENSG00000207862	83	0.493975903614458
ENSG00000207863	89	0.49438202247191
ENSG00000207864	97	0.474226804123711
ENSG00000207869	124	0.475806451612903
ENSG00000207870	110	0.472727272727273
ENSG00000207874	96	0.40625
ENSG00000207923	96	0.34375
ENSG00000207924	110	0.481818181818182
ENSG00000207925	85	0.411764705882353
ENSG00000207926	90	0.522222222222222
ENSG00000207927	69	0.405797101449275
ENSG00000207930	97	0.371134020618557
ENSG00000207931	96	0.395833333333333
ENSG00000207932	69	0.478260869565217
ENSG00000207933	89	0.404494382022472
ENSG00000207934	81	0.530864197530864
ENSG00000207935	110	0.481818181818182
ENSG00000207940	98	0.316326530612245
ENSG00000207942	82	0.451219512195122
ENSG00000207943	97	0.525773195876289
ENSG00000207944	96	0.65625
ENSG00000207946	90	0.422222222222222
ENSG00000207947	87	0.632183908045977
ENSG00000207948	75	0.68
ENSG00000207951	97	0.45360824742268
ENSG00000207952	97	0.402061855670103
ENSG00000207954	99	0.585858585858586
ENSG00000207957	81	0.530864197530864
ENSG00000207959	78	0.371794871794872
ENSG00000207960	87	0.436781609195402
ENSG00000207961	102	0.42156862745098
ENSG00000207962	89	0.50561797752809
ENSG00000207963	96	0.322916666666667
ENSG00000207965	97	0.597938144329897
ENSG00000207967	95	0.210526315789474
ENSG00000207969	94	0.404255319148936
ENSG00000207970	97	0.494845360824742
ENSG00000207971	88	0.534090909090909
ENSG00000207972	100	0.81
ENSG00000207973	99	0.626262626262626
ENSG00000207974	98	0.540816326530612
ENSG00000207975	110	0.445454545454545
ENSG00000207978	84	0.404761904761905
ENSG00000207979	85	0.423529411764706
ENSG00000207980	73	0.575342465753425
ENSG00000207981	88	0.465909090909091
ENSG00000207982	97	0.371134020618557
ENSG00000207983	95	0.431578947368421
ENSG00000207987	88	0.477272727272727
ENSG00000207989	89	0.539325842696629
ENSG00000207990	110	0.572727272727273
ENSG00000207991	79	0.493670886075949
ENSG00000207992	85	0.447058823529412
ENSG00000207993	73	0.602739726027397
ENSG00000207994	80	0.4625
ENSG00000207996	86	0.406976744186047
ENSG00000208000	94	0.436170212765957
ENSG00000208001	114	0.587719298245614
ENSG00000208002	97	0.381443298969072
ENSG00000208004	82	0.48780487804878
ENSG00000208005	71	0.591549295774648
ENSG00000208006	89	0.404494382022472
ENSG00000208008	86	0.593023255813953
ENSG00000208009	89	0.50561797752809
ENSG00000208012	83	0.421686746987952
ENSG00000208014	96	0.364583333333333
ENSG00000208015	65	0.415384615384615
ENSG00000208017	100	0.54
ENSG00000208018	94	0.563829787234043
ENSG00000208022	98	0.459183673469388
ENSG00000208023	82	0.634146341463415
ENSG00000208024	110	0.536363636363636
ENSG00000208025	95	0.410526315789474
ENSG00000208027	73	0.479452054794521
ENSG00000208032	97	0.360824742268041
ENSG00000208033	95	0.484210526315789
ENSG00000208036	82	0.609756097560976
ENSG00000208037	82	0.597560975609756
ENSG00000208772	137	0.54014598540146
ENSG00000208797	65	0.353846153846154
ENSG00000208839	128	0.546875
ENSG00000208883	79	0.506329113924051
ENSG00000208892	136	0.485294117647059
ENSG00000209042	89	0.415730337078652
ENSG00000209480	93	0.591397849462366
ENSG00000209482	95	0.547368421052632
ENSG00000209582	135	0.533333333333333
ENSG00000209645	85	0.470588235294118
ENSG00000209702	70	0.471428571428571
ENSG00000210741	70	0.428571428571429
ENSG00000210825	126	0.325396825396825
ENSG00000211445	3005	0.560732113144759
ENSG00000211448	7393	0.400649262816177
ENSG00000211451	2644	0.503403933434191
ENSG00000211452	2282	0.473707274320771
ENSG00000211454	2768	0.562861271676301
ENSG00000211455	6863	0.366166399533732
ENSG00000211456	7337	0.407250919994548
ENSG00000211460	4395	0.424800910125142
ENSG00000211491	48	0.479166666666667
ENSG00000211513	53	0.547169811320755
ENSG00000211514	115	0.391304347826087
ENSG00000211520	82	0.451219512195122
ENSG00000211532	65	0.446153846153846
ENSG00000211538	84	0.535714285714286
ENSG00000211543	79	0.354430379746835
ENSG00000211563	79	0.506329113924051
ENSG00000211568	98	0.489795918367347
ENSG00000211574	98	0.653061224489796
ENSG00000211575	80	0.6375
ENSG00000211578	111	0.558558558558559
ENSG00000211579	91	0.296703296703297
ENSG00000211580	118	0.61864406779661
ENSG00000211581	114	0.491228070175439
ENSG00000211582	88	0.488636363636364
ENSG00000211583	109	0.458715596330275
ENSG00000211584	4912	0.56799674267101
ENSG00000211590	94	0.372340425531915
ENSG00000211591	83	0.855421686746988
ENSG00000211991	67	0.447761194029851
ENSG00000211997	88	0.488636363636364
ENSG00000212013	91	0.43956043956044
ENSG00000212014	75	0.426666666666667
ENSG00000212027	72	0.416666666666667
ENSG00000212040	78	0.384615384615385
ENSG00000212051	50	0.48
ENSG00000212100	85	0.505882352941176
ENSG00000212102	78	0.525641025641026
ENSG00000212122	2437	0.524004924086992
ENSG00000212123	1787	0.668158925573587
ENSG00000212124	1002	0.405189620758483
ENSG00000212126	1000	0.385
ENSG00000212127	2348	0.44633730834753
ENSG00000212128	1637	0.359193646915089
ENSG00000212135	111	0.513513513513513
ENSG00000212158	76	0.513157894736842
ENSG00000212163	191	0.43979057591623
ENSG00000212232	237	0.49789029535865
ENSG00000212283	114	0.473684210526316
ENSG00000212296	80	0.3125
ENSG00000212304	90	0.477777777777778
ENSG00000212384	72	0.319444444444444
ENSG00000212402	201	0.54726368159204
ENSG00000212443	249	0.393574297188755
ENSG00000212447	111	0.333333333333333
ENSG00000212452	77	0.415584415584416
ENSG00000212464	147	0.421768707482993
ENSG00000212493	68	0.455882352941176
ENSG00000212498	86	0.581395348837209
ENSG00000212534	88	0.375
ENSG00000212588	122	0.459016393442623
ENSG00000212657	1610	0.582608695652174
ENSG00000212710	4317	0.381514940931202
ENSG00000212719	17439	0.446699925454441
ENSG00000212721	1193	0.527242246437552
ENSG00000212722	1100	0.552727272727273
ENSG00000212725	776	0.626288659793814
ENSG00000212807	4946	0.386170642943793
ENSG00000212855	3168	0.475378787878788
ENSG00000212864	1744	0.725344036697248
ENSG00000212899	735	0.481632653061224
ENSG00000212900	714	0.487394957983193
ENSG00000212901	739	0.389715832205683
ENSG00000212933	447	0.65324384787472
ENSG00000212935	1006	0.650099403578529
ENSG00000212938	636	0.506289308176101
ENSG00000212993	4964	0.450644641418211
ENSG00000213005	606	0.443894389438944
ENSG00000213015	2604	0.622503840245776
ENSG00000213020	7148	0.465444879686626
ENSG00000213022	1443	0.522522522522523
ENSG00000213023	3844	0.514047866805411
ENSG00000213024	6021	0.541438299285833
ENSG00000213029	NA	NA
ENSG00000213030	887	0.65163472378805
ENSG00000213047	13203	0.376126637885329
ENSG00000213057	2775	0.488648648648649
ENSG00000213064	11217	0.420433270928056
ENSG00000213066	29787	0.414845402356733
ENSG00000213071	2498	0.416333066453163
ENSG00000213075	1558	0.380616174582799
ENSG00000213096	7609	0.346826126954922
ENSG00000213123	1246	0.459871589085072
ENSG00000213139	2080	0.354807692307692
ENSG00000213145	2485	0.68169014084507
ENSG00000213160	5513	0.395066207146744
ENSG00000213171	2644	0.537821482602118
ENSG00000213185	1177	0.451146983857264
ENSG00000213186	7822	0.435438506775761
ENSG00000213190	2483	0.43052758759565
ENSG00000213203	4797	0.470919324577861
ENSG00000213214	2655	0.513747645951036
ENSG00000213215	5109	0.399686827167743
ENSG00000213218	1755	0.566951566951567
ENSG00000213221	3099	0.641497257179735
ENSG00000213231	1858	0.544671689989236
ENSG00000213246	2079	0.51996151996152
ENSG00000213265	2264	0.469964664310954
ENSG00000213281	4326	0.39828941285252
ENSG00000213316	1192	0.725671140939597
ENSG00000213337	5246	0.501715592832634
ENSG00000213339	3430	0.576093294460641
ENSG00000213341	6903	0.412429378531073
ENSG00000213347	4743	0.604258907864221
ENSG00000213366	9116	0.470162351908732
ENSG00000213380	7851	0.511781938606547
ENSG00000213390	6167	0.475433760337279
ENSG00000213397	3966	0.637418053454362
ENSG00000213398	2625	0.568380952380952
ENSG00000213401	1965	0.522137404580153
ENSG00000213402	907	0.647188533627343
ENSG00000213406	926	0.457883369330454
ENSG00000213413	1971	0.570776255707762
ENSG00000213416	1092	0.549450549450549
ENSG00000213417	764	0.571989528795811
ENSG00000213420	3837	0.516810007818608
ENSG00000213424	3169	0.354054906910697
ENSG00000213442	528	0.602272727272727
ENSG00000213445	4652	0.66122098022356
ENSG00000213453	584	0.479452054794521
ENSG00000213463	7057	0.381606915119739
ENSG00000213465	2037	0.594501718213058
ENSG00000213512	2432	0.393092105263158
ENSG00000213516	5087	0.429722822881856
ENSG00000213523	2821	0.465083303792981
ENSG00000213551	3218	0.419515226848975
ENSG00000213563	3001	0.69410196601133
ENSG00000213578	2002	0.565934065934066
ENSG00000213585	3049	0.55755985569039
ENSG00000213588	3010	0.527242524916943
ENSG00000213593	2253	0.45583666222814
ENSG00000213614	15893	0.445101617064116
ENSG00000213619	4507	0.512757932105613
ENSG00000213625	5237	0.404430017185411
ENSG00000213626	4532	0.549646954986761
ENSG00000213638	2216	0.691335740072202
ENSG00000213639	7394	0.392074655125778
ENSG00000213648	1945	0.569151670951157
ENSG00000213654	1833	0.479541734860884
ENSG00000213658	4538	0.583737329219921
ENSG00000213672	3431	0.600990964733314
ENSG00000213676	3629	0.518324607329843
ENSG00000213689	1448	0.625
ENSG00000213694	13702	0.488833746898263
ENSG00000213719	1942	0.495880535530381
ENSG00000213722	2363	0.600507829030893
ENSG00000213741	9840	0.445731707317073
ENSG00000213759	2357	0.331353415358507
ENSG00000213760	2165	0.515011547344111
ENSG00000213762	5139	0.444055263669975
ENSG00000213780	2330	0.558369098712446
ENSG00000213782	5040	0.420238095238095
ENSG00000213799	6450	0.409457364341085
ENSG00000213809	3044	0.349540078843627
ENSG00000213822	1908	0.539308176100629
ENSG00000213853	8652	0.513176144244105
ENSG00000213859	3056	0.604384816753927
ENSG00000213865	NA	NA
ENSG00000213886	894	0.440715883668904
ENSG00000213889	2604	0.598694316436252
ENSG00000213892	1697	0.625220978196818
ENSG00000213901	3601	0.496251041377395
ENSG00000213903	4465	0.546248600223964
ENSG00000213906	3233	0.593875657284256
ENSG00000213918	11249	0.54618188283403
ENSG00000213920	1066	0.50281425891182
ENSG00000213921	901	0.473917869034406
ENSG00000213923	7098	0.569315300084531
ENSG00000213927	973	0.511819116135663
ENSG00000213928	6471	0.525884716427137
ENSG00000213930	4407	0.547764919446335
ENSG00000213931	961	0.404786680541103
ENSG00000213934	1467	0.47239263803681
ENSG00000213937	1583	0.644977890082123
ENSG00000213949	18545	0.373308169317875
ENSG00000213965	3103	0.500483403158234
ENSG00000213967	6034	0.37951607557176
ENSG00000213973	7861	0.427299325785523
ENSG00000213977	1381	0.616220130340333
ENSG00000213983	6897	0.553719008264463
ENSG00000213988	6088	0.407522996057819
ENSG00000213996	2188	0.594149908592322
ENSG00000213999	2087	0.533301389554384
ENSG00000214013	7840	0.452295918367347
ENSG00000214021	10415	0.546039366298608
ENSG00000214022	4649	0.617337061733706
ENSG00000214026	2975	0.628571428571429
ENSG00000214042	737	0.447761194029851
ENSG00000214049	4154	0.48435243139143
ENSG00000214050	3932	0.459816887080366
ENSG00000214063	5837	0.669008052081549
ENSG00000214078	3608	0.481707317073171
ENSG00000214087	2457	0.571835571835572
ENSG00000214102	3061	0.425351192420778
ENSG00000214107	1994	0.478936810431294
ENSG00000214113	3950	0.435949367088608
ENSG00000214114	2773	0.47854309412189
ENSG00000214128	4813	0.479534593808435
ENSG00000214140	5294	0.593313184737439
ENSG00000214160	3455	0.523878437047757
ENSG00000214161	601	0.547420965058236
ENSG00000214174	850	0.407058823529412
ENSG00000214212	1552	0.586984536082474
ENSG00000214216	2932	0.421555252387449
ENSG00000214223	962	0.475051975051975
ENSG00000214226	2434	0.45645028759244
ENSG00000214249	2353	0.409689757756056
ENSG00000214253	1791	0.552205471803462
ENSG00000214262	1779	0.361439010680157
ENSG00000214274	1439	0.544822793606671
ENSG00000214285	1231	0.385052802599513
ENSG00000214300	4131	0.480997337206488
ENSG00000214309	1477	0.655382532159783
ENSG00000214313	902	0.556541019955654
ENSG00000214336	2841	0.544526575149595
ENSG00000214357	6427	0.585498677454489
ENSG00000214360	704	0.401988636363636
ENSG00000214367	7036	0.371517907902217
ENSG00000214402	4052	0.629812438302073
ENSG00000214413	8442	0.394219379294006
ENSG00000214414	1353	0.44050258684405
ENSG00000214415	1239	0.360774818401937
ENSG00000214435	2450	0.451836734693878
ENSG00000214456	4815	0.58276220145379
ENSG00000214510	1175	0.40936170212766
ENSG00000214511	705	0.459574468085106
ENSG00000214513	2433	0.539251952322236
ENSG00000214514	1093	0.516010978956999
ENSG00000214517	7749	0.440572977158343
ENSG00000214518	733	0.628922237380628
ENSG00000214530	4076	0.565750736015702
ENSG00000214544	2749	0.461258639505275
ENSG00000214548	23224	0.509257664485016
ENSG00000214575	8215	0.463177115033475
ENSG00000214595	16317	0.458907887479316
ENSG00000214617	2058	0.640427599611273
ENSG00000214642	249	0.27710843373494
ENSG00000214643	184	0.342391304347826
ENSG00000214652	8478	0.410120311394197
ENSG00000214681	529	0.482041587901701
ENSG00000214686	520	0.534615384615385
ENSG00000214688	4891	0.552238805970149
ENSG00000214694	5644	0.460666194188519
ENSG00000214700	1022	0.458904109589041
ENSG00000214706	3620	0.598066298342541
ENSG00000214711	3984	0.442771084337349
ENSG00000214717	4764	0.48215785054576
ENSG00000214736	637	0.486656200941915
ENSG00000214753	5401	0.469912979077948
ENSG00000214765	823	0.425273390036452
ENSG00000214783	6492	0.518638324091189
ENSG00000214814	6051	0.493306891422905
ENSG00000214819	1048	0.561068702290076
ENSG00000214822	1283	0.607170693686672
ENSG00000214827	2462	0.421608448415922
ENSG00000214842	3730	0.353619302949062
ENSG00000214855	253	0.537549407114625
ENSG00000214860	2040	0.609313725490196
ENSG00000214872	1695	0.578761061946903
ENSG00000214880	706	0.471671388101983
ENSG00000214941	2559	0.466197733489644
